Time (mins),FC1,FC2,FG,TO,FO,DT,TS1,TS2
1368.0,93.27669459,92.437307241,93.557377862,793.591753,185.849084,0.869684465,1260.13103,1262.76844
1369.0,92.69870113,93.030901379,93.495913632,793.915705,185.87132,0.459039115,1259.97559,1263.77679
1370.0,92.839868732,93.127206861,93.698967452,793.83257,185.818881,0.346333986,1260.08474,1262.18428
1371.0,93.21755219,92.882058189,93.71635744,793.681625,185.789121,0.433925948,1260.62722,1260.67325
1372.0,93.348194681,92.825361261,93.699832943,793.661723,185.84844,0.456463766,1260.55186,1260.28121
1373.0,93.279353272,92.997334881,93.788835423,793.592683,185.932163,0.376173288,1259.78774,1260.15894
1374.0,93.405991461,92.93521886,93.88148177,793.434624,186.012627,0.411618944,1259.5305,1259.48044
1375.0,93.867511233,92.776230923,94.516490268,792.737195,186.100647,0.586172445,1257.89924,1256.83201
1376.0,94.039691244,92.261855273,94.210672765,792.45294,186.180835,0.814814224,1258.7922,1257.07703
1377.0,93.678311998,92.33437605,94.111911338,792.618683,186.335138,0.737681869,1258.73561,1258.73339
1378.0,93.414133055,92.286728433,93.846136786,792.930182,186.323941,0.68140639,1259.8234,1260.3647
1379.0,93.312408476,92.36808237,93.926922518,793.060618,186.22019,0.605847489,1259.99716,1260.72021
1380.0,93.87204997,91.957352272,94.177339186,792.807664,186.04708,0.860258464,1260.30711,1259.00622
1381.0,94.116869205,91.724841928,94.198941016,792.59215,185.924884,1.02323526,1260.16962,1258.66289
1382.0,93.764819144,91.882626349,93.8955881,792.830009,185.893057,0.910652172,1260.29691,1260.50449
1383.0,93.068188976,92.537986996,93.801664079,793.17332,185.875942,0.497340095,1259.7067,1262.34667
1384.0,92.383124496,93.497949244,94.182366146,792.974555,185.799776,-0.0945855449,1257.74188,1262.12066
1385.0,92.063652523,93.836420179,94.168352311,792.72728,185.735243,-0.47383451,1257.92359,1261.30363
1386.0,91.990320014,93.875525008,94.173544992,792.67786,185.783853,-0.686708752,1258.67646,1260.40266
1387.0,92.427253864,93.499453845,94.386746556,792.468623,185.822593,-0.573923331,1259.35861,1258.48882
1388.0,92.494497035,93.293191542,94.304224438,792.36362,185.83701,-0.528993626,1259.77473,1258.52202
1389.0,92.425075043,92.887694908,93.62820322,793.00241,185.86691,-0.424094205,1262.27316,1260.79072
1390.0,91.916956848,93.25966586,93.327534405,793.827431,185.840503,-0.659415245,1262.85361,1263.49616
1391.0,91.93204453,93.558297719,93.513750594,794.042152,185.664592,-0.769868665,1262.42036,1263.14651
1392.0,91.857665409,94.119912114,93.92156749,793.634697,185.501935,-0.999248769,1260.29111,1261.65388
1393.0,92.690992968,93.599079088,94.188666314,793.086576,185.498071,-0.653249011,1260.26571,1258.36579
1394.0,93.482215167,92.948820744,94.42906803,792.601237,185.657907,-0.182790254,1259.91123,1256.12696
1395.0,93.133572407,93.233614334,94.566968186,792.213211,185.868628,-0.244889605,1257.83608,1256.91555
1396.0,92.990453511,92.764235587,93.889224208,792.633192,186.056097,-0.0780101323,1260.18161,1259.16898
1397.0,93.185698413,92.429809057,93.944299839,793.032644,186.159794,0.14142736,1261.11729,1259.67896
1398.0,93.755325754,91.796433735,93.89610599,793.104221,186.024759,0.575274673,1262.25285,1259.39973
1399.0,94.376631604,91.211275654,93.908327903,793.122225,185.888342,1.05869202,1262.64405,1259.0857
1400.0,94.489768688,91.096110759,93.763477475,793.267354,185.776147,1.28513693,1262.29689,1260.21462
1401.0,94.362986936,91.396656427,93.871925902,793.315895,185.713401,1.27969244,1260.92447,1260.87345
1402.0,94.130988071,91.780558841,93.944175216,793.227694,185.670893,1.14341041,1259.75865,1261.10594
1403.0,93.80426396,92.041461992,93.703547881,793.407911,185.700477,0.946951048,1259.98972,1261.94537
1404.0,93.384499279,92.531857259,93.720645333,793.587033,185.770834,0.608756808,1259.58404,1262.3419
1405.0,93.430729727,92.690127679,93.964960609,793.395698,185.795798,0.464398945,1259.22733,1260.87668
1406.0,93.603872277,92.534320192,93.960222528,793.204905,185.835984,0.466850484,1259.63794,1259.813
1407.0,93.917465182,92.263898629,94.09990417,793.022319,185.930942,0.589935891,1259.7356,1258.64312
1408.0,93.819842383,92.308044726,94.131233613,792.854009,186.000025,0.544234796,1259.23619,1258.79788
1409.0,93.508019709,92.300774181,93.72585152,793.151978,186.060472,0.442180131,1260.27744,1260.50892
1410.0,93.131152551,92.535327393,93.524781084,793.631239,186.082943,0.225318889,1260.93158,1262.05011
1411.0,92.760697516,93.030498429,93.602783133,793.78632,185.99156,-0.102444707,1260.46057,1262.46099
1412.0,92.361021158,93.712782676,93.883264622,793.524043,185.8832,-0.533653429,1258.972,1261.76011
1413.0,91.763217602,94.497485242,94.077586735,793.131955,185.852532,-1.09215305,1257.46478,1261.12693
1414.0,91.605797076,94.586626196,93.974887484,793.032629,185.926289,-1.349502,1258.3262,1260.31497
1415.0,91.728887704,94.267954835,93.722945456,793.304684,186.03776,-1.36015809,1260.3264,1260.10971
1416.0,91.570570634,94.55227488,94.003288129,793.247779,186.089315,-1.55487963,1259.5135,1259.73469
1417.0,91.293983881,94.860268764,94.118885994,792.94581,186.058491,-1.77871339,1258.72371,1259.49974
1418.0,91.39793947,94.57871798,93.940253286,792.95404,186.079942,-1.71842204,1259.94882,1259.2932
1419.0,91.917299215,93.729384447,93.448530843,793.50792,186.104713,-1.3137959,1263.01978,1259.85416
1420.0,92.643907051,92.879951031,93.110878694,794.243436,186.062027,-0.747838497,1265.37583,1260.60137
1421.0,93.605182149,92.285639517,93.387106665,794.376724,185.92358,-0.101547848,1264.98205,1259.55915
1422.0,94.720487002,91.645934934,93.809462661,793.881932,185.790339,0.658632425,1263.31846,1257.37102
1423.0,95.12988546,91.578429348,94.213865367,793.16874,185.823833,1.07598403,1260.15569,1256.38933
1424.0,94.603557911,91.905482487,93.959420259,793.010655,186.004696,1.04394615,1258.5784,1258.48653
1425.0,93.61905684,92.736657965,93.945826968,793.122596,186.239236,0.597006374,1257.04656,1260.63378
1426.0,93.435737733,92.979348513,94.317608051,792.778804,186.329171,0.413206916,1256.48152,1259.39226
1427.0,93.184892326,92.953706855,94.156557896,792.581226,186.338019,0.259520512,1257.42109,1259.43502
1428.0,93.623426247,92.143249323,93.826463427,792.894889,186.363708,0.557117912,1260.48654,1259.29344
1429.0,94.03442851,91.551382054,93.639446791,793.31851,186.288671,0.876096897,1262.3045,1259.8425
1430.0,94.61134884,91.160095638,93.883237665,793.305217,186.114673,1.24667406,1262.11567,1259.13116
1431.0,95.306195448,90.80496893,94.351804751,792.743007,185.938386,1.67468686,1260.57961,1257.25218
1432.0,94.622828753,91.448783755,94.306121416,792.400084,185.882738,1.40991966,1258.1938,1259.02423
1433.0,93.620087351,92.131242376,93.900165312,792.739345,185.95888,0.912471768,1258.14326,1261.83436
1434.0,92.508634151,93.023616039,93.593029739,793.351625,185.996458,0.191594318,1258.67863,1264.30544
1435.0,91.89093513,93.677947412,93.540611936,793.729056,185.914749,-0.414174554,1259.46236,1264.59617
1436.0,92.026790277,93.961203953,94.04461727,793.390109,185.787249,-0.706150045,1259.03011,1261.68409
1437.0,91.74460554,94.286563654,93.956999015,793.11109,185.71446,-1.07327053,1258.96029,1261.02171
1438.0,92.089663241,94.241108099,94.486818883,792.621846,185.805638,-1.10889866,1258.18297,1258.12538
1439.0,92.44385932,93.737555879,94.389653632,792.291158,185.880815,-0.92808078,1259.08332,1257.06668
1440.0,93.008239259,92.789510318,94.028336715,792.587456,186.0308,-0.464288423,1261.54393,1257.38829
1441.0,93.659115181,91.877793878,93.787665508,793.069172,186.081005,0.112778546,1263.47114,1258.21697
1442.0,94.929213495,90.594161641,93.778256925,793.313331,185.986587,1.05761622,1265.03234,1257.57545
1443.0,95.922013525,89.80352524,94.007715087,793.159947,185.836694,1.86924909,1264.13339,1257.06398
1444.0,96.212339625,89.624823302,94.071073523,792.944493,185.732255,2.30984199,1262.23851,1257.93302
1445.0,95.57110465,90.157841916,93.801784806,793.129457,185.730016,2.18338811,1260.64844,1260.86695
1446.0,94.882274993,91.007581966,94.003424104,793.167089,185.765731,1.78577404,1258.64848,1261.87699
1447.0,94.509279451,91.278696614,93.735933196,793.318174,185.75347,1.51044959,1259.40439,1262.43712
1448.0,94.257246356,91.479809129,93.557658193,793.678989,185.798932,1.24556216,1260.4008,1262.78285
1449.0,93.740712923,92.13410894,93.61990275,793.816852,185.79528,0.759219089,1259.82276,1263.02148
1450.0,93.319820659,92.902323369,94.035974622,793.432599,185.775872,0.228958358,1258.05529,1261.61996
1451.0,92.787811138,93.440289779,93.976712266,793.155141,185.808855,-0.296285514,1257.75874,1261.17574
1452.0,92.919579738,93.279460752,93.999895719,793.099492,185.946618,-0.423801451,1258.92645,1259.69546
1453.0,92.895459452,93.183169507,93.900080951,793.154648,186.040446,-0.542032133,1259.82787,1259.51735
1454.0,93.032668937,93.017312938,93.962342134,793.147949,186.093311,-0.537214687,1260.29231,1259.02076
1455.0,93.218635,92.860356024,94.113114211,792.94862,186.088417,-0.472227311,1260.14261,1258.32769
1456.0,93.350796714,92.69011845,94.175565468,792.736861,186.075605,-0.38387059,1259.99767,1258.01834
1457.0,93.912945654,92.000659502,94.112263489,792.696458,186.076734,0.0100193112,1261.14814,1257.42454
1458.0,94.595696238,91.14243798,93.939271817,792.877566,186.064794,0.556834114,1262.62174,1257.5111
1459.0,94.367445781,91.380315827,94.011982199,792.952693,186.014398,0.569280346,1261.20229,1259.08128
1460.0,93.70286657,91.991942571,93.90433953,793.030926,185.92231,0.26987234,1260.02117,1261.03883
1461.0,92.968558468,92.835189161,94.052551327,792.984085,185.864127,-0.233617032,1258.56254,1261.73066
1462.0,91.97316427,93.885627628,94.105038843,792.85121,185.807688,-0.977776877,1257.34253,1262.3545
1463.0,91.934259927,93.95273489,94.167651595,792.741985,185.806374,-1.23073011,1258.41065,1260.74618
1464.0,91.948776061,93.91586513,94.1921128,792.663257,185.823847,-1.38354983,1259.23764,1259.72802
1465.0,91.185093337,94.718353117,94.37266765,792.461684,185.844896,-1.95230863,1257.75779,1260.18189
1466.0,90.608174821,95.013835781,94.02631227,792.621455,185.851478,-2.35266514,1258.95299,1261.1767
1467.0,90.816431354,94.550162653,93.662327102,793.192655,185.8688,-2.29064708,1261.99786,1261.27982
1468.0,91.148360955,93.992599235,93.110005772,794.058308,185.786537,-2.06732203,1265.11614,1262.45105
1469.0,91.591604642,93.934374475,93.352162238,794.384463,185.646556,-1.86592074,1264.72577,1261.8474
1470.0,92.660279672,93.415634546,93.768941359,793.971637,185.478024,-1.29579927,1263.736,1258.9367
1471.0,92.830394178,93.790231509,94.387902747,793.093866,185.494009,-1.1796199,1259.67126,1257.20879
1472.0,92.872799158,93.941034085,94.783383199,792.176917,185.687977,-1.07408453,1256.93425,1255.68944
1473.0,92.555103516,93.750814127,94.332678846,792.128368,185.99886,-1.01448445,1257.72822,1257.19816
1474.0,92.496421588,93.263404701,93.905723833,792.727344,186.270518,-0.817053952,1260.16252,1259.02264
1475.0,92.923100014,92.498866093,93.606237045,793.338581,186.282318,-0.377946488,1262.83503,1260.0172
1476.0,93.4035828,91.964209803,93.490561967,793.724223,186.108154,0.0655411771,1263.97881,1260.6527
1477.0,93.724586575,91.922149758,93.717427013,793.67025,185.879425,0.34685557,1262.79158,1260.48058
1478.0,94.636887139,91.366775349,94.024372323,793.271636,185.708881,0.938757335,1262.04589,1258.37288
1479.0,95.726595656,90.556211134,94.341900024,792.745108,185.688166,1.69765778,1261.2147,1256.08897
1480.0,96.338246393,89.786277306,94.115578049,792.671855,185.793332,2.35544828,1261.4193,1256.55946
1481.0,95.965233393,89.997868253,94.011424299,792.88554,185.95649,2.42888544,1260.10852,1259.04217
1482.0,95.140877619,90.633674141,93.823060163,793.153582,186.012501,2.11954678,1259.19101,1261.74433
1483.0,94.377435729,91.40607753,93.896671857,793.233996,185.996035,1.63379985,1258.27237,1262.75093
1484.0,94.159372444,91.674791886,93.964948154,793.131993,185.922207,1.34703741,1258.56757,1261.96812
1485.0,93.886870708,91.991668279,94.010560314,793.024801,185.875976,1.01567629,1258.60768,1261.42566
1486.0,93.739476172,92.223573934,94.14622386,792.856297,185.862039,0.747368052,1258.49949,1260.521
1487.0,93.243382789,92.763929537,94.269891831,792.63051,185.867539,0.296495292,1257.67221,1260.3711
1488.0,93.218739677,92.732932236,94.306746957,792.469937,185.899376,0.133920136,1258.32555,1259.44033
1489.0,93.422124338,92.266299268,94.025577259,792.66212,185.935355,0.208462461,1260.4085,1259.40982
1490.0,94.12826754,91.456585003,93.963671845,792.919148,185.940794,0.610681973,1262.34228,1258.7013
1491.0,93.333517018,92.306106866,94.06213016,792.919592,185.856671,0.169520686,1260.0476,1260.76121
1492.0,92.340642188,93.45145995,94.300839706,792.642072,185.766065,-0.523287793,1257.59017,1261.5761
1493.0,91.860916517,93.667180262,93.838358159,792.874003,185.723918,-0.911278772,1259.35244,1262.34565
1494.0,91.916014668,93.604328599,93.778219542,793.270953,185.746646,-1.06112996,1260.98038,1261.81514
1495.0,92.107506518,93.561489364,93.862836389,793.340418,185.673796,-1.11239171,1261.45882,1260.8876
1496.0,92.484439591,93.254779013,93.794036344,793.38517,185.622645,-0.96609738,1262.20798,1260.11918
1497.0,93.016035175,92.898750286,93.939650008,793.316272,185.638096,-0.688932017,1262.1301,1258.9388
1498.0,93.279239862,92.819830741,94.162808931,793.019697,185.671803,-0.514526969,1260.87415,1258.17992
1499.0,93.313603558,92.806388945,94.234908973,792.751933,185.752797,-0.419061192,1259.89914,1258.09784
1500.0,93.365872286,92.431282211,93.804147578,793.034215,185.868222,-0.227864205,1261.30093,1259.34148
1501.0,93.313951182,92.524369305,93.968853283,793.1846,185.952145,-0.203283776,1260.73601,1259.74553
1502.0,93.318887129,92.438026853,93.818935188,793.246796,185.900482,-0.133707876,1261.13068,1260.25734
1503.0,93.074248892,92.691492219,93.790855183,793.364625,185.879761,-0.249885366,1260.73831,1260.98379
1504.0,93.030824212,92.910709188,94.000862557,793.21781,185.838812,-0.332679299,1259.94831,1260.35792
1505.0,93.314916464,92.576358524,93.832622226,793.223594,185.814455,-0.167361066,1260.98849,1259.86426
1506.0,93.221980357,92.705113996,93.846213477,793.319067,185.856814,-0.211772646,1260.63821,1260.20286
1507.0,93.086074665,92.824728266,93.747972804,793.431178,185.868301,-0.276775905,1260.67013,1260.6986
1508.0,92.870791565,93.132405344,93.838178332,793.432314,185.887899,-0.438976459,1260.0228,1260.77143
1509.0,92.07185576,94.020906142,93.937165417,793.286632,185.895534,-0.977780725,1258.32531,1261.52751
1510.0,91.850978345,94.355923565,94.149967343,792.992188,185.931422,-1.26246428,1257.88146,1260.29133
1511.0,91.603016576,94.328529847,93.753188711,793.157417,185.985202,-1.44706193,1259.53779,1260.81697
1512.0,91.894275996,94.051640014,93.850329922,793.329644,186.059102,-1.36173471,1260.62,1259.85241
1513.0,92.521072192,93.496171121,93.968058628,793.196615,186.016583,-1.0180922,1261.34095,1258.41443
1514.0,92.809740228,93.172877993,93.921000663,793.130715,185.993028,-0.753451325,1261.39525,1258.45146
1515.0,92.360699477,93.456475911,93.641957125,793.399417,186.001099,-0.859288943,1261.04557,1260.6462
1516.0,92.306424157,93.672444193,93.868004912,793.421649,185.994939,-0.889674279,1260.25712,1260.44594
1517.0,92.840272642,93.368077958,94.200160044,792.991702,185.935684,-0.61869127,1259.84382,1258.32672
1518.0,92.785315437,93.535924035,94.481911097,792.432687,185.950079,-0.619139761,1258.11156,1257.60439
1519.0,92.603887424,93.542068826,94.446749342,792.158891,186.03617,-0.626037706,1257.81654,1257.84528
1520.0,91.58812285,94.177075804,94.134928972,792.384827,186.131193,-1.0909725,1257.66222,1260.615
1521.0,90.992791052,94.437607078,93.797215084,792.911836,186.136114,-1.41365591,1259.32851,1262.37482
1522.0,91.265968307,94.12927472,93.756601932,793.258755,186.012476,-1.33578327,1261.33502,1261.74226
1523.0,91.424050135,94.110236032,93.830216638,793.30193,185.81845,-1.30710704,1261.53897,1261.24184
1524.0,91.668020123,93.95472425,93.743291756,793.375275,185.677381,-1.16947627,1261.94822,1260.9496
1525.0,92.508518122,93.383898495,93.973764645,793.268504,185.629683,-0.691313103,1262.10442,1258.98377
1526.0,92.455056209,93.38401596,93.68682488,793.409374,185.62737,-0.571037524,1261.82243,1260.30471
1527.0,92.237725996,93.689789677,93.70115212,793.619429,185.715719,-0.613689738,1260.88947,1261.1913
1528.0,92.363331799,93.706291342,93.80382396,793.575674,185.756836,-0.524775203,1260.48414,1260.63622
1529.0,92.856909563,93.28007618,93.836350066,793.47114,185.81373,-0.202335007,1260.89482,1259.4891
1530.0,92.64172477,93.475789442,93.780866774,793.469746,185.899027,-0.232890648,1260.09988,1260.28767
1531.0,92.285600897,93.913534665,93.93323446,793.349638,185.978347,-0.41515977,1258.78242,1260.56524
1532.0,92.35869039,93.772412652,93.852077807,793.293126,186.024736,-0.355062408,1259.39566,1260.18696
1533.0,92.638242499,93.75522088,94.40976965,792.793896,186.082869,-0.257600171,1258.04682,1258.11758
1534.0,92.432049868,94.061953865,94.825028301,791.942888,186.098947,-0.379162292,1255.84773,1257.01031
1535.0,92.22872527,94.063424976,94.973423792,791.327228,186.197119,-0.436834923,1255.26451,1256.47445
1536.0,92.003452552,93.606441077,94.412643497,791.574556,186.296081,-0.373561534,1257.85894,1258.28697
1537.0,91.836671486,93.145613318,93.788742247,792.502548,186.294771,-0.27096555,1261.24728,1261.14581
1538.0,92.880383771,92.122198451,93.901116188,792.966308,186.066479,0.38502628,1263.67384,1260.13288
1539.0,93.698767008,91.461599332,93.949253809,792.977127,185.705081,0.978907032,1263.95702,1259.7187
1540.0,94.77948002,90.580762703,93.989698894,792.956349,185.470914,1.77297406,1264.1332,1258.82131
1541.0,95.393413436,90.000717138,93.725099511,793.23659,185.367398,2.38939052,1264.19853,1259.8339
1542.0,95.577681687,89.906610868,93.540196039,793.690942,185.365013,2.71827981,1263.57695,1261.48441
1543.0,95.498120911,90.442310815,93.979199523,793.546096,185.374719,2.70399356,1260.59212,1261.34846
1544.0,95.176772188,90.978823883,94.126422451,793.13988,185.411244,2.50182662,1258.47742,1261.11558
1545.0,94.455277707,91.732659176,94.190536431,792.897319,185.58764,2.01372135,1256.86432,1261.46553
1546.0,93.633484451,92.437157148,94.134496406,792.838276,185.776959,1.40751367,1256.4455,1262.00213
1547.0,92.341205477,93.481123408,93.883810789,793.059354,185.913952,0.485421739,1256.50387,1263.8184
1548.0,91.568760162,94.127175076,93.763562029,793.338037,185.966182,-0.250995724,1257.68749,1264.07617
1549.0,91.873943285,93.923173866,93.911972959,793.31505,185.918231,-0.417682961,1259.4719,1261.68557
1550.0,92.315351626,93.569733066,93.987061116,793.144804,185.844132,-0.379589813,1260.48497,1259.86644
1551.0,92.355840019,93.641900656,94.144261309,792.918097,185.828461,-0.470485973,1259.8057,1259.22799
1552.0,92.054506412,94.020528259,94.318323773,792.617214,185.847336,-0.719980505,1258.45724,1259.15701
1553.0,91.774997368,94.218248802,94.324947233,792.435394,185.897471,-0.931628785,1258.1929,1259.23143
1554.0,91.289343382,94.450337114,94.094135117,792.589816,185.956659,-1.22585981,1258.80211,1260.42695
1555.0,90.809311371,94.548205741,93.557960108,793.243301,185.968854,-1.49420963,1260.90562,1262.56654
1556.0,90.464123507,94.850268204,93.378210059,793.873568,185.892463,-1.78409957,1261.98355,1263.76106
1557.0,90.858774701,94.847269908,93.722591029,793.82225,185.714148,-1.75973635,1261.85234,1261.79943
1558.0,91.619368985,94.509775733,94.11932445,793.267485,185.580896,-1.46242059,1261.07856,1258.80629
1559.0,92.264228273,93.888138793,94.013431393,793.031193,185.622612,-1.02102221,1261.41859,1257.76168
1560.0,92.940939607,93.037583514,93.715934478,793.332405,185.791456,-0.423149178,1262.79865,1258.09053
1561.0,92.952630144,92.864831402,93.412138867,793.861906,185.91176,-0.162976807,1262.99897,1260.31244
1562.0,92.814952152,93.158383652,93.548751101,794.028002,185.934014,-0.122915315,1261.61095,1261.24413
1563.0,93.326622722,92.885763148,93.780886282,793.760827,185.895164,0.206113468,1261.05232,1259.75655
1564.0,94.199481258,92.267822387,94.141306615,793.220838,185.921221,0.75722722,1260.34848,1257.2712
1565.0,94.433888583,92.044566081,94.25674304,792.768862,186.018276,1.05643535,1259.06733,1256.96266
1566.0,93.996379255,92.092363172,93.818013396,792.98553,186.167952,1.0580618,1259.28994,1259.4906
1567.0,93.862901988,92.087078262,93.783297024,793.303307,186.271453,1.08958701,1259.69197,1260.48154
1568.0,93.511264519,92.539568238,94.040164144,793.136568,186.210549,0.874756474,1258.41593,1260.6675
1569.0,93.277066119,92.720206119,94.013103212,792.951185,186.123693,0.712245254,1258.38695,1260.64567
1570.0,93.366675141,92.584576103,94.021413089,792.908801,186.099406,0.716103283,1259.05129,1260.06664
1571.0,92.791323121,93.159815726,94.091647879,792.833254,186.065362,0.331697347,1258.05229,1260.82449
1572.0,91.638250831,94.308701133,94.161774788,792.713836,186.027325,-0.452007912,1256.40326,1262.14878
1573.0,91.065024431,94.765116233,94.057092865,792.743644,186.001929,-0.966777744,1257.2203,1262.13191
1574.0,91.681624729,94.120440765,94.100723377,792.772757,185.983603,-0.805295418,1259.66537,1259.83838
1575.0,92.557038212,93.16488146,94.017522004,792.832781,185.932449,-0.332648569,1261.82043,1258.40739
1576.0,92.858524317,92.903842856,94.120570165,792.80329,185.888988,-0.0889649271,1261.37727,1258.48097
1577.0,92.812040674,92.931420912,94.101989024,792.759775,185.833299,-0.00387130219,1260.61676,1259.31567
1578.0,92.873089121,92.764259352,93.928880856,792.928847,185.809655,0.139199719,1261.02359,1260.10009
1579.0,92.649545276,93.068054378,94.040034111,792.978192,185.787591,0.0405001609,1260.05,1260.69475
1580.0,92.706607587,93.08447834,94.116520146,792.864065,185.73751,0.0613970583,1259.81467,1260.26794
1581.0,92.847200101,92.907087917,94.039147834,792.871016,185.730873,0.157963042,1260.27426,1260.08856
1582.0,92.926956482,92.667217364,93.74361357,793.198977,185.750944,0.272002685,1261.43224,1260.90146
1583.0,92.74218386,93.108689808,94.118477069,793.10976,185.752059,0.117368452,1259.68224,1260.69204
1584.0,92.448852475,93.43131981,94.097598423,792.892744,185.69943,-0.0783281653,1258.99655,1260.81362
1585.0,92.575675085,93.073885459,93.694144812,793.228308,185.749911,0.0176840664,1260.99557,1261.20933
1586.0,92.482713277,93.166497554,93.615131381,793.623804,185.793332,-0.0495263126,1261.38203,1261.90956
1587.0,92.547246586,93.34464842,93.846332657,793.556884,185.745408,-0.0960262784,1260.60736,1261.19403
1588.0,93.348207166,92.800195058,94.138157831,793.140045,185.713342,0.292792902,1260.58711,1258.57615
1589.0,93.563958112,92.633514527,94.223564546,792.793542,185.77286,0.47361336,1259.70249,1258.06444
1590.0,93.258387727,92.610256247,93.769933498,793.077604,185.89804,0.466911277,1260.3035,1260.15094
1591.0,92.761450034,92.868227418,93.411259353,793.733143,185.997851,0.277557934,1261.07245,1262.58531
1592.0,92.088095333,93.746072256,93.630751418,793.886449,185.954782,-0.213513431,1259.58367,1263.37148
1593.0,91.444507686,94.55339809,93.688163461,793.737724,185.846413,-0.765090706,1258.61661,1263.33713
1594.0,91.182395984,95.147935,94.11366771,793.28082,185.842332,-1.19665733,1257.2837,1261.29112
1595.0,91.226718069,95.050401678,94.00304751,793.035288,185.89419,-1.32723994,1258.2613,1259.9811
1596.0,91.375219261,94.957848583,94.240527684,792.81965,186.03957,-1.3588,1258.26108,1258.55213
1597.0,91.380222152,94.956287992,94.484973365,792.385632,186.118753,-1.39570982,1257.60225,1257.60778
1598.0,91.111368033,94.959372315,94.3889044,792.193467,186.190191,-1.48426189,1257.75744,1258.18235
1599.0,91.013539098,94.74486294,94.240183465,792.304314,186.238964,-1.45389139,1258.88919,1258.88764
1600.0,91.668277116,93.76531918,93.944482348,792.663109,186.182889,-0.947860237,1261.83755,1258.91336
1601.0,92.122265769,93.136436135,93.697051425,793.139591,186.041394,-0.503726972,1263.41309,1260.00934
1602.0,92.520620827,92.814060776,93.64927803,793.455903,185.838795,-0.117326274,1263.58792,1260.74557
1603.0,92.724869388,92.710910384,93.47802473,793.754314,185.64543,0.149819089,1263.45257,1261.77789
1604.0,93.211086347,92.712458241,93.931390629,793.555475,185.541847,0.441044292,1261.62837,1260.32732
1605.0,93.530042152,92.760267691,94.289647824,792.957014,185.506491,0.651514591,1259.45504,1258.7664
1606.0,93.562247482,92.817127396,94.461677924,792.468183,185.645509,0.749609151,1257.88919,1258.0803
1607.0,93.616996654,92.467233311,94.203192516,792.485787,185.860443,0.940461387,1258.72604,1258.61115
1608.0,93.703737077,91.900274368,93.653893783,793.121358,186.03342,1.20200195,1261.23083,1260.48753
1609.0,94.129104306,91.434592262,93.67705432,793.538605,186.050357,1.54863528,1262.23819,1260.74223
1610.0,93.951483827,91.73787819,93.774010677,793.513131,185.901575,1.50692912,1260.94923,1261.55012
1611.0,93.737769223,92.208183111,94.053369318,793.19127,185.788949,1.34098511,1259.0703,1261.16463
1612.0,93.033077154,93.016269633,94.132365746,792.896166,185.755753,0.857280393,1257.30326,1261.60136
1613.0,92.32493494,93.537887373,93.804621026,793.102157,185.819153,0.362882385,1257.91554,1262.75192
1614.0,91.432371525,94.350869574,93.653254215,793.493617,185.895884,-0.326212245,1258.18426,1263.99901
1615.0,91.399300844,94.586212917,93.915622222,793.432724,185.884864,-0.638358357,1258.59177,1262.19634
1616.0,91.592228883,94.620984873,94.257862688,792.940575,185.85099,-0.775497045,1258.23585,1259.77605
1617.0,91.283544453,94.951217843,94.403279752,792.478723,185.895831,-1.07785198,1257.24306,1259.11209
1618.0,90.441419613,95.657174615,94.430509772,792.245512,186.001625,-1.64148323,1256.19697,1259.90775
1619.0,90.070334499,95.787823554,94.340149847,792.237357,186.079338,-1.94176599,1257.20507,1259.98748
1620.0,90.074346777,95.395184333,93.941829708,792.632022,186.085756,-1.95339137,1259.99922,1260.60771
1621.0,90.445491623,94.874525903,93.783746618,793.088039,186.00989,-1.73877211,1262.14385,1260.72538
1622.0,91.161764762,94.283067662,93.885060589,793.1964,185.829771,-1.30734584,1262.9524,1259.8131
1623.0,91.814822878,93.909072889,94.171690128,792.916728,185.659853,-0.870705392,1261.99932,1258.60346
1624.0,91.796555365,93.989920715,94.143773961,792.738862,185.588179,-0.727428511,1260.65117,1259.31251
1625.0,91.678740234,94.146501258,94.179461865,792.708435,185.633418,-0.677811757,1259.67254,1259.85756
1626.0,91.908766049,93.851810881,94.087811054,792.781142,185.684437,-0.439778359,1260.24401,1259.82297
1627.0,92.158207404,93.24542039,93.473025534,793.422467,185.731372,-0.0939837379,1262.76974,1261.43598
1628.0,92.511914882,92.967367202,93.45583787,793.950534,185.741107,0.217071022,1263.30735,1261.94807
1629.0,92.987384545,93.008487045,94.049634401,793.543416,185.628614,0.480153837,1261.06044,1260.12047
1630.0,93.496028407,92.648895515,94.104814728,793.057838,185.578837,0.86437143,1260.31986,1258.87781
1631.0,93.645065419,92.562774923,94.22744352,792.806497,185.717849,1.07176311,1259.1454,1258.61382
1632.0,93.789698585,92.278865943,94.116003774,792.778763,185.860207,1.3106528,1259.31202,1258.95784
1633.0,93.646744093,92.249724706,93.997966898,792.927738,185.976085,1.3713087,1259.37405,1260.09018
1634.0,94.085698552,91.8352644,94.19190739,792.824642,186.006911,1.67964636,1259.62505,1259.1588
1635.0,94.856035229,90.714186863,93.679973014,793.134947,185.970097,2.31871092,1262.51426,1259.52271
1636.0,95.346833012,90.308128748,93.82424508,793.363211,185.953719,2.73767127,1262.27448,1259.77123
1637.0,95.078831791,90.737524618,93.962510791,793.211483,185.825887,2.68012548,1260.13219,1260.84474
